file_path,page,edition_dir,version_type,annotation_system,dynasty_period,printer,total_juan,extant_juan,holding_institution,catalog_id_main,catalog_id_secondary,authors,annotators,peiben_notes,colophon_authors,line_count,average_confidence,is_vertical
../../../data/名录 史记2025-11-6/C史记 集解、索隐、正义三家注本 5明嘉靖四至六年（1525-1527）王延喆刻本/【2】03495 （二）04594 史记一百三十卷 （汉）司马迁撰 （南朝宋）裴骃集解 （唐）司马贞索隐 （唐）张守节正义 明嘉靖四至六年（1525-1527）王延喆刻本 河南省图书馆#存八十八卷/.backup_史记-1.jpg,.backup_史记-1,C史记 集解、索隐、正义三家注本 5明嘉靖四至六年（1525-1527）王延喆刻本/【2】03495 （二）04594 史记一百三十卷 （汉）司马迁撰 （南朝宋）裴骃集解 （唐）司马贞索隐 （唐）张守节正义 明嘉靖四至六年（1525-1527）王延喆刻本 河南省图书馆#存八十八卷,C,三家注,明,王延喆,130,存八十八卷,河南省图书馆,03495,04594,司马迁,裴骃；司马贞；张守节,,,25,0.9559,是
../../../data/名录 史记2025-11-6/C史记 集解、索隐、正义三家注本 5明嘉靖四至六年（1525-1527）王延喆刻本/【2】03494 （二）09486 史记一百三十卷 （汉）司马迁撰 （南朝宋）裴骃集解 （唐）司马贞索隐 （唐）张守节正义 明嘉靖四至六年（1525-1527）王延喆刻本 皖西学院图书馆#存一百十一卷/史記一百三十卷版本書影/.backup_0000019-03.jpg,.backup_0000019-03,C史记 集解、索隐、正义三家注本 5明嘉靖四至六年（1525-1527）王延喆刻本/【2】03494 （二）09486 史记一百三十卷 （汉）司马迁撰 （南朝宋）裴骃集解 （唐）司马贞索隐 （唐）张守节正义 明嘉靖四至六年（1525-1527）王延喆刻本 皖西学院图书馆#存一百十一卷,C,三家注,明,王延喆,130,存一百十一卷,皖西学院图书馆,03494,09486,司马迁,裴骃；司马贞；张守节,,,24,0.9519,是
../../../data/名录 史记2025-11-6/C史记 集解、索隐、正义三家注本 5明嘉靖四至六年（1525-1527）王延喆刻本/【5】11554 （五）18311 史记一百三十卷 （汉）司马迁撰 （南朝宋）裴骃集解 （唐）司马贞索隐 （唐）张守节正义 明嘉靖四至六年（1525-1527）王延喆刻本 诸洛批校 复旦大学图书馆/IMG_0134.jpg,IMG_0134,C史记 集解、索隐、正义三家注本 5明嘉靖四至六年（1525-1527）王延喆刻本/【5】11554 （五）18311 史记一百三十卷 （汉）司马迁撰 （南朝宋）裴骃集解 （唐）司马贞索隐 （唐）张守节正义 明嘉靖四至六年（1525-1527）王延喆刻本 诸洛批校 复旦大学图书馆,C,三家注,明,王延喆,130,,复旦大学图书馆,11554,18311,司马迁,裴骃；司马贞；张守节,诸洛批校,,17,0.9756,是
../../../data/名录 史记2025-11-6/C史记 集解、索隐、正义三家注本 5明嘉靖四至六年（1525-1527）王延喆刻本/【2】03493 （二）09028 史记一百三十卷 （汉）司马迁撰 （南朝宋）裴骃集解 （唐）司马贞索隐 （唐）张守节正义 明嘉靖四至六年（1525-1527）王延喆刻本 李承祥跋 重庆图书馆/.backup_正義序P1a.jpg,.backup_正義序P1a,C史记 集解、索隐、正义三家注本 5明嘉靖四至六年（1525-1527）王延喆刻本/【2】03493 （二）09028 史记一百三十卷 （汉）司马迁撰 （南朝宋）裴骃集解 （唐）司马贞索隐 （唐）张守节正义 明嘉靖四至六年（1525-1527）王延喆刻本 李承祥跋 重庆图书馆,C,三家注,明,王延喆,130,,重庆图书馆,03493,09028,司马迁,裴骃；司马贞；张守节,,['李承祥'],10,0.9879,是
../../../data/名录 史记2025-11-6/C史记 集解、索隐、正义三家注本 5明嘉靖四至六年（1525-1527）王延喆刻本/【3】07478 （三）11322 史记一百三十卷 （汉）司马迁撰 （南朝宋）裴骃集解 （唐）司马贞索隐 （唐）张守节正义 明嘉靖四至六年（1525-1527）王延喆刻本 南京图书馆/书影/300/.backup_000002.jpg,.backup_000002,C史记 集解、索隐、正义三家注本 5明嘉靖四至六年（1525-1527）王延喆刻本/【3】07478 （三）11322 史记一百三十卷 （汉）司马迁撰 （南朝宋）裴骃集解 （唐）司马贞索隐 （唐）张守节正义 明嘉靖四至六年（1525-1527）王延喆刻本 南京图书馆,C,三家注,明,王延喆,130,,南京图书馆,07478,11322,司马迁,裴骃；司马贞；张守节,,,26,0.9815,是
../../../data/名录 史记2025-11-6/C史记 集解、索隐、正义三家注本 1宋黄善夫刻本/【2】02631 （二）10275 史记一百三十卷 （汉）司马迁撰 （南朝宋）裴骃集解 （唐）司马贞索隐 （唐）张守节正义 宋黄善夫刻本 上海图书馆#存一卷/黄善夫本.jpg,黄善夫本,C史记 集解、索隐、正义三家注本 1宋黄善夫刻本/【2】02631 （二）10275 史记一百三十卷 （汉）司马迁撰 （南朝宋）裴骃集解 （唐）司马贞索隐 （唐）张守节正义 宋黄善夫刻本 上海图书馆#存一卷,C,三家注,宋,黄善夫,130,存一卷,上海图书馆,02631,10275,司马迁,裴骃；司马贞；张守节,,,28,0.9838,是
../../../data/名录 史记2025-11-6/C史记 集解、索隐、正义三家注本 5明嘉靖四至六年（1525-1527）王延喆刻本/【3】07481 （三）07817 史记一百三十卷 （汉）司马迁撰 （南朝宋）裴骃集解 （唐）司马贞索隐 （唐）张守节正义 明嘉靖四至六年（1525-1527）王延喆刻本 石家庄市图书馆/史記一百三十卷王延喆刻本4.jpg,史記一百三十卷王延喆刻本4,C史记 集解、索隐、正义三家注本 5明嘉靖四至六年（1525-1527）王延喆刻本/【3】07481 （三）07817 史记一百三十卷 （汉）司马迁撰 （南朝宋）裴骃集解 （唐）司马贞索隐 （唐）张守节正义 明嘉靖四至六年（1525-1527）王延喆刻本 石家庄市图书馆,C,三家注,明,王延喆,130,史记一百三十卷,石家庄市图书馆,07481,07817,司马迁,裴骃；司马贞；张守节,,,15,0.9725,是
../../../data/名录 史记2025-11-6/C史记 集解、索隐、正义三家注本 5明嘉靖四至六年（1525-1527）王延喆刻本/【3】07479 （三）01216 史记一百三十卷 （汉）司马迁撰 （南朝宋）裴骃集解 （唐）司马贞索隐 （唐）张守节正义 明嘉靖四至六年（1525-1527）王延喆刻本 吉林大学图书馆/史記書影/破損書影/.backup_22-0101-0000115-06.jpg,.backup_22-0101-0000115-06,C史记 集解、索隐、正义三家注本 5明嘉靖四至六年（1525-1527）王延喆刻本/【3】07479 （三）01216 史记一百三十卷 （汉）司马迁撰 （南朝宋）裴骃集解 （唐）司马贞索隐 （唐）张守节正义 明嘉靖四至六年（1525-1527）王延喆刻本 吉林大学图书馆,C,三家注,明,王延喆,130,,吉林大学图书馆,07479,01216,司马迁,裴骃；司马贞；张守节,,,19,0.9711,是
../../../data/名录 史记2025-11-6/C史记 集解、索隐、正义三家注本 5明嘉靖四至六年（1525-1527）王延喆刻本/【2】03494 （二）09486 史记一百三十卷 （汉）司马迁撰 （南朝宋）裴骃集解 （唐）司马贞索隐 （唐）张守节正义 明嘉靖四至六年（1525-1527）王延喆刻本 皖西学院图书馆#存一百十一卷/史記一百三十卷版本書影/.backup_0000019-04.jpg,.backup_0000019-04,C史记 集解、索隐、正义三家注本 5明嘉靖四至六年（1525-1527）王延喆刻本/【2】03494 （二）09486 史记一百三十卷 （汉）司马迁撰 （南朝宋）裴骃集解 （唐）司马贞索隐 （唐）张守节正义 明嘉靖四至六年（1525-1527）王延喆刻本 皖西学院图书馆#存一百十一卷,C,三家注,明,王延喆,130,存一百十一卷,皖西学院图书馆,03494,09486,司马迁,裴骃；司马贞；张守节,,,25,0.9804,是
../../../data/名录 史记2025-11-6/C史记 集解、索隐、正义三家注本 4明嘉靖四年（1525）汪谅刻本/【2】03480 （二）05845 史记一百三十卷 （汉）司马迁撰 （南朝宋）裴骃集解 （唐）司马贞索隐 （唐）张守节正义 明嘉靖四年（1525）汪谅刻本 西安碑林博物馆/DSG_1795.jpg,DSG_1795,C史记 集解、索隐、正义三家注本 4明嘉靖四年（1525）汪谅刻本/【2】03480 （二）05845 史记一百三十卷 （汉）司马迁撰 （南朝宋）裴骃集解 （唐）司马贞索隐 （唐）张守节正义 明嘉靖四年（1525）汪谅刻本 西安碑林博物馆,C,三家注,明,汪谅,130,,西安碑林博物馆,03480,05845,司马迁,裴骃；司马贞；张守节,,,8,0.8429,否
../../../data/名录 史记2025-11-6/C史记 集解、索隐、正义三家注本 3元至元二十五年（1288）彭寅翁崇道精舍刻本/【6】12357 （六）19106 史记一百三十卷 （汉）司马迁撰 （南朝宋）裴骃集解 （唐）司马贞索隐 （唐）张守节正义 元至元二十五年（1288）彭寅翁崇道精舍刻本（卷一百十七至一百二十二配蒙古/.backup_增补6-11279 史记一百三十卷 书影001-目录末牌记.jpg,.backup_增补6-11279 史记一百三十卷 书影001-目录末牌记,C史记 集解、索隐、正义三家注本 3元至元二十五年（1288）彭寅翁崇道精舍刻本/【6】12357 （六）19106 史记一百三十卷 （汉）司马迁撰 （南朝宋）裴骃集解 （唐）司马贞索隐 （唐）张守节正义 元至元二十五年（1288）彭寅翁崇道精舍刻本（卷一百十七至一百二十二配蒙古,C,三家注,元,彭寅翁崇道精舍,130,存全帙（卷一百十七至一百二十二配蒙古本）,,【6】12357,（六）19106,司马迁,裴骃；司马贞；张守节,卷一百十七至一百二十二配蒙古本,,5,0.9843,是
../../../data/名录 史记2025-11-6/C史记 集解、索隐、正义三家注本 4明嘉靖四年（1525）汪谅刻本/【3】07477 （三）11321 史记一百三十卷 （汉）司马迁撰 （南朝宋）裴骃集解 （唐）司马贞索隐 （唐）张守节正义 明嘉靖四年（1525）汪谅刻本 丁丙跋 南京图书馆/书影/150/000003.jpg,000003,C史记 集解、索隐、正义三家注本 4明嘉靖四年（1525）汪谅刻本/【3】07477 （三）11321 史记一百三十卷 （汉）司马迁撰 （南朝宋）裴骃集解 （唐）司马贞索隐 （唐）张守节正义 明嘉靖四年（1525）汪谅刻本 丁丙跋 南京图书馆,C,三家注,明,汪谅,130,,南京图书馆,07477,11321,司马迁,裴骃；司马贞；张守节,,['丁丙'],17,0.9843,是
../../../data/名录 史记2025-11-6/C史记 集解、索隐、正义三家注本 8明嘉靖十三年（1534）秦藩朱惟焯刻二十九年（1550）重修本/【1】01464 史记一百三十卷 （汉）司马迁撰 （南朝宋）裴骃集解 （唐）司马贞索隐 （唐）张守节正义 明嘉靖十三年（1534）秦藩朱惟焯刻二十九年（1550）重修本 新疆大学图书馆/.backup_P1030252.jpg,.backup_P1030252,C史记 集解、索隐、正义三家注本 8明嘉靖十三年（1534）秦藩朱惟焯刻二十九年（1550）重修本/【1】01464 史记一百三十卷 （汉）司马迁撰 （南朝宋）裴骃集解 （唐）司马贞索隐 （唐）张守节正义 明嘉靖十三年（1534）秦藩朱惟焯刻二十九年（1550）重修本 新疆大学图书馆,C,三家注,明,秦藩朱惟焯,130,,新疆大学图书馆,01464,,司马迁,裴骃；司马贞；张守节,,,2,0.8435,否
../../../data/名录 史记2025-11-6/C史记 集解、索隐、正义三家注本 5明嘉靖四至六年（1525-1527）王延喆刻本/【2】03494 （二）09486 史记一百三十卷 （汉）司马迁撰 （南朝宋）裴骃集解 （唐）司马贞索隐 （唐）张守节正义 明嘉靖四至六年（1525-1527）王延喆刻本 皖西学院图书馆#存一百十一卷/史記一百三十卷版本書影/0000019-04.jpg,0000019-04,C史记 集解、索隐、正义三家注本 5明嘉靖四至六年（1525-1527）王延喆刻本/【2】03494 （二）09486 史记一百三十卷 （汉）司马迁撰 （南朝宋）裴骃集解 （唐）司马贞索隐 （唐）张守节正义 明嘉靖四至六年（1525-1527）王延喆刻本 皖西学院图书馆#存一百十一卷,C,三家注,明,王延喆,130,存一百十一卷,皖西学院图书馆,03494,09486,司马迁,裴骃；司马贞；张守节,,,25,0.9804,是
../../../data/名录 史记2025-11-6/B史记 集解、索隐合刻本 4明正德十三年（1518）邵宗周刻本/【2】03474 （二）08299 史记一百三十卷 （汉）司马迁撰 （南朝宋）裴骃集解 （唐）司马贞索隐 明正德十三年（1518）邵宗周刻本 湖南图书馆/史记1.jpg,史记1,B史记 集解、索隐合刻本 4明正德十三年（1518）邵宗周刻本/【2】03474 （二）08299 史记一百三十卷 （汉）司马迁撰 （南朝宋）裴骃集解 （唐）司马贞索隐 明正德十三年（1518）邵宗周刻本 湖南图书馆,B,集解+索隐,明,邵宗周,130,,湖南图书馆,03474,08299,司马迁,裴骃；司马贞,,,6,0.9855,是
../../../data/名录 史记2025-11-6/C史记 集解、索隐、正义三家注本 5明嘉靖四至六年（1525-1527）王延喆刻本/【2】03494 （二）09486 史记一百三十卷 （汉）司马迁撰 （南朝宋）裴骃集解 （唐）司马贞索隐 （唐）张守节正义 明嘉靖四至六年（1525-1527）王延喆刻本 皖西学院图书馆#存一百十一卷/史記一百三十卷版本書影/0000019-03.jpg,0000019-03,C史记 集解、索隐、正义三家注本 5明嘉靖四至六年（1525-1527）王延喆刻本/【2】03494 （二）09486 史记一百三十卷 （汉）司马迁撰 （南朝宋）裴骃集解 （唐）司马贞索隐 （唐）张守节正义 明嘉靖四至六年（1525-1527）王延喆刻本 皖西学院图书馆#存一百十一卷,C,三家注,明,王延喆,130,存一百十一卷,皖西学院图书馆,03494,09486,司马迁,裴骃；司马贞；张守节,,,24,0.9519,是
../../../data/名录 史记2025-11-6/C史记 集解、索隐、正义三家注本 5明嘉靖四至六年（1525-1527）王延喆刻本/【2】03484 （二）00501 史记一百三十卷 （汉）司马迁撰 （南朝宋）裴骃集解 （唐）司马贞索隐 （唐）张守节正义 明嘉靖四至六年（1525-1527）王延喆刻本 中共福建省委党校图书馆/书影350000-2047-0000003/版本书影/350000-2047-0000003-01.jpg,350000-2047-0000003-01,C史记 集解、索隐、正义三家注本 5明嘉靖四至六年（1525-1527）王延喆刻本/【2】03484 （二）00501 史记一百三十卷 （汉）司马迁撰 （南朝宋）裴骃集解 （唐）司马贞索隐 （唐）张守节正义 明嘉靖四至六年（1525-1527）王延喆刻本 中共福建省委党校图书馆,C,三家注,明,王延喆,130,,中共福建省委党校图书馆,03484,00501,司马迁,裴骃；司马贞；张守节,,,9,0.9988,是
../../../data/名录 史记2025-11-6/C史记 集解、索隐、正义三家注本 4明嘉靖四年（1525）汪谅刻本/【3】07476 （三）08347 史记一百三十卷 （汉）司马迁撰 （南朝宋）裴骃集解 （唐）司马贞索隐 （唐）张守节正义 明嘉靖四年（1525）汪谅刻本 上海师范大学图书馆/.backup_043-2.jpg,.backup_043-2,C史记 集解、索隐、正义三家注本 4明嘉靖四年（1525）汪谅刻本/【3】07476 （三）08347 史记一百三十卷 （汉）司马迁撰 （南朝宋）裴骃集解 （唐）司马贞索隐 （唐）张守节正义 明嘉靖四年（1525）汪谅刻本 上海师范大学图书馆,C,三家注,明,汪谅,130,,上海师范大学图书馆,07476,08347,司马迁,裴骃；司马贞；张守节,,,6,0.9505,是
../../../data/名录 史记2025-11-6/E史记 三家注明徐孚远陈子龙测议本 1明末刻本/【4】10162 （四）14682 史记一百三十卷 （汉）司马迁撰 （南朝宋）裴骃集解 （唐）司马贞索隐 （唐）张守节正义 （明）徐孚远 陈子龙测议 明末刻本 郭嵩焘批注 湖南师范大学图书馆/湖南师大郭嵩焘批点史记序.jpg,湖南师大郭嵩焘批点史记序,E史记 三家注明徐孚远陈子龙测议本 1明末刻本/【4】10162 （四）14682 史记一百三十卷 （汉）司马迁撰 （南朝宋）裴骃集解 （唐）司马贞索隐 （唐）张守节正义 （明）徐孚远 陈子龙测议 明末刻本 郭嵩焘批注 湖南师范大学图书馆,E,三家注,明,null,130,null,湖南师范大学图书馆,10162,14682,司马迁,裴骃；司马贞；张守节；徐孚远；陈子龙,null,郭嵩焘,5,0.9960,是
../../../data/名录 史记2025-11-6/C史记 集解、索隐、正义三家注本 6明嘉靖八至九年（1529-1530）南京国子监刻本/【3】07484 （三）01729 史记一百三十卷 （汉）司马迁撰 （南朝宋）裴骃集解 （唐）司马贞索隐 （唐）张守节正义 明嘉靖八至九年（1529-1530）南京国子监刻本 华南师范大学图书馆/史记（華南師大圖書館）2.jpg,史记（華南師大圖書館）2,C史记 集解、索隐、正义三家注本 6明嘉靖八至九年（1529-1530）南京国子监刻本/【3】07484 （三）01729 史记一百三十卷 （汉）司马迁撰 （南朝宋）裴骃集解 （唐）司马贞索隐 （唐）张守节正义 明嘉靖八至九年（1529-1530）南京国子监刻本 华南师范大学图书馆,C,三家注,明,南京国子监,130,,华南师范大学图书馆,07484,01729,司马迁,裴骃；司马贞；张守节,,,17,0.9591,是
../../../data/名录 史记2025-11-6/A史记 集解本 5明崇祯十四年（1641）毛氏汲古阁刻本/【6】12487 （六）03688 史记一百三十卷 （汉）司马迁撰 （南朝宋）裴骃集解 明崇祯十四年（1641）毛氏汲古阁刻本 黄丕烈 王芑孙跋 沈恕校 湖北省图书馆/.backup_史记.王芑孙跋.jpg,.backup_史记.王芑孙跋,A史记 集解本 5明崇祯十四年（1641）毛氏汲古阁刻本/【6】12487 （六）03688 史记一百三十卷 （汉）司马迁撰 （南朝宋）裴骃集解 明崇祯十四年（1641）毛氏汲古阁刻本 黄丕烈 王芑孙跋 沈恕校 湖北省图书馆,A,集解,明,毛氏汲古阁,130,史记一百三十卷,湖北省图书馆,6,12487 （六）03688,司马迁,裴骃,null,"['黄丕烈', '王芑孙']",6,0.8281,是
../../../data/名录 史记2025-11-6/C史记 集解、索隐、正义三家注本 2宋元明清集配本/【1】00398 史记一百三十卷 （汉）司马迁撰 （南朝宋）裴骃集解 （唐）司马贞索隐 （唐）张守节正义 宋元明清集配本 中国书店/00398 史记一百三十卷 中国书店 影印黄善夫本.jpg,00398 史记一百三十卷 中国书店 影印黄善夫本,C史记 集解、索隐、正义三家注本 2宋元明清集配本/【1】00398 史记一百三十卷 （汉）司马迁撰 （南朝宋）裴骃集解 （唐）司马贞索隐 （唐）张守节正义 宋元明清集配本 中国书店,C,三家注,宋元明清,集配本,130,,中国书店,00398,【1】,司马迁,裴骃；司马贞；张守节,宋元明清集配本,,19,0.9758,是
../../../data/名录 史记2025-11-6/C史记 集解、索隐、正义三家注本 2宋元明清集配本/【1】00398 史记一百三十卷 （汉）司马迁撰 （南朝宋）裴骃集解 （唐）司马贞索隐 （唐）张守节正义 宋元明清集配本 中国书店/.backup_百衲本史记-3.jpg,.backup_百衲本史记-3,C史记 集解、索隐、正义三家注本 2宋元明清集配本/【1】00398 史记一百三十卷 （汉）司马迁撰 （南朝宋）裴骃集解 （唐）司马贞索隐 （唐）张守节正义 宋元明清集配本 中国书店,C,三家注,宋元明清,集配本,130,,中国书店,00398,【1】,司马迁,裴骃；司马贞；张守节,宋元明清集配本,,26,0.9680,是
../../../data/名录 史记2025-11-6/C史记 集解、索隐、正义三家注本 5明嘉靖四至六年（1525-1527）王延喆刻本/【2】03483 （二）00326 史记一百三十卷 （汉）司马迁撰 （南朝宋）裴骃集解 （唐）司马贞索隐 （唐）张守节正义 明嘉靖四至六年（1525-1527）王延喆刻本 内蒙古大学图书馆/0000013-5.jpg,0000013-5,C史记 集解、索隐、正义三家注本 5明嘉靖四至六年（1525-1527）王延喆刻本/【2】03483 （二）00326 史记一百三十卷 （汉）司马迁撰 （南朝宋）裴骃集解 （唐）司马贞索隐 （唐）张守节正义 明嘉靖四至六年（1525-1527）王延喆刻本 内蒙古大学图书馆,C,三家注,明,王延喆,130,史记一百三十卷,内蒙古大学图书馆,03483,00326,司马迁,裴骃；司马贞；张守节,,,7,0.9635,是
../../../data/名录 史记2025-11-6/C史记 集解、索隐、正义三家注本 5明嘉靖四至六年（1525-1527）王延喆刻本/【2】03493 （二）09028 史记一百三十卷 （汉）司马迁撰 （南朝宋）裴骃集解 （唐）司马贞索隐 （唐）张守节正义 明嘉靖四至六年（1525-1527）王延喆刻本 李承祥跋 重庆图书馆/.backup_卷末b.jpg,.backup_卷末b,C史记 集解、索隐、正义三家注本 5明嘉靖四至六年（1525-1527）王延喆刻本/【2】03493 （二）09028 史记一百三十卷 （汉）司马迁撰 （南朝宋）裴骃集解 （唐）司马贞索隐 （唐）张守节正义 明嘉靖四至六年（1525-1527）王延喆刻本 李承祥跋 重庆图书馆,C,三家注,明,王延喆,130,,重庆图书馆,03493,09028,司马迁,裴骃；司马贞；张守节,,['李承祥'],6,0.9384,是
../../../data/名录 史记2025-11-6/A史记 集解本 4明正德十年（1515）白鹿洞书院刻本/【3】07472 （三）08568 史记一百三十卷 （汉）司马迁撰 （南朝宋）裴骃集解 明正德十年（1515）白鹿洞书院刻本（卷三十一至三十六抄配） 北京大学图书馆/.backup_3178史記 明正德10年南康郡守刻本 NC2488-1273.12 １.jpg,.backup_3178史記 明正德10年南康郡守刻本 NC2488-1273.12 １,A史记 集解本 4明正德十年（1515）白鹿洞书院刻本/【3】07472 （三）08568 史记一百三十卷 （汉）司马迁撰 （南朝宋）裴骃集解 明正德十年（1515）白鹿洞书院刻本（卷三十一至三十六抄配） 北京大学图书馆,A,集解,明,白鹿洞书院,130,存全帙（卷三十一至三十六抄配）,北京大学图书馆,07472,08568,司马迁,裴骃,卷三十一至三十六抄配,,11,0.9840,是
../../../data/名录 史记2025-11-6/C史记 集解、索隐、正义三家注本 4明嘉靖四年（1525）汪谅刻本/【3】07474 （三）05343 史记一百三十卷 （汉）司马迁撰 （南朝宋）裴骃集解 （唐）司马贞索隐 （唐）张守节正义 明嘉靖四年（1525）汪谅刻本 黑龙江省图书馆/跋-2.jpg,跋-2,C史记 集解、索隐、正义三家注本 4明嘉靖四年（1525）汪谅刻本/【3】07474 （三）05343 史记一百三十卷 （汉）司马迁撰 （南朝宋）裴骃集解 （唐）司马贞索隐 （唐）张守节正义 明嘉靖四年（1525）汪谅刻本 黑龙江省图书馆,C,三家注,明,汪谅,130,,黑龙江省图书馆,07474,05343,司马迁,裴骃；司马贞；张守节,,,8,0.9799,是
../../../data/名录 史记2025-11-6/B史记 集解、索隐合刻本 3蒙古中统二年（1261）段子成刻明修本/【1】00396 史记一百三十卷 （汉）司马迁撰 （南朝宋）裴骃集解 （唐）司马贞索隐 蒙古中统二年（1261）段子成刻明修本（卷三十至四十三配明刻本） 袁克文跋 国家图书馆/.backup_史记一百三十卷-7342.jpg,.backup_史记一百三十卷-7342,B史记 集解、索隐合刻本 3蒙古中统二年（1261）段子成刻明修本/【1】00396 史记一百三十卷 （汉）司马迁撰 （南朝宋）裴骃集解 （唐）司马贞索隐 蒙古中统二年（1261）段子成刻明修本（卷三十至四十三配明刻本） 袁克文跋 国家图书馆,B,集解+索隐,元,段子成,130,卷三十至四十三配明刻本，其余卷数情况未明,国家图书馆,00396,1,司马迁,裴骃；司马贞,卷三十至四十三配明刻本,['袁克文'],37,0.9211,是
../../../data/名录 史记2025-11-6/C史记 集解、索隐、正义三家注本 5明嘉靖四至六年（1525-1527）王延喆刻本/【2】03483 （二）00326 史记一百三十卷 （汉）司马迁撰 （南朝宋）裴骃集解 （唐）司马贞索隐 （唐）张守节正义 明嘉靖四至六年（1525-1527）王延喆刻本 内蒙古大学图书馆/0000013-2.jpg,0000013-2,C史记 集解、索隐、正义三家注本 5明嘉靖四至六年（1525-1527）王延喆刻本/【2】03483 （二）00326 史记一百三十卷 （汉）司马迁撰 （南朝宋）裴骃集解 （唐）司马贞索隐 （唐）张守节正义 明嘉靖四至六年（1525-1527）王延喆刻本 内蒙古大学图书馆,C,三家注,明,王延喆,130,史记一百三十卷,内蒙古大学图书馆,03483,00326,司马迁,裴骃；司马贞；张守节,,,25,0.9862,是
../../../data/名录 史记2025-11-6/C史记 集解、索隐、正义三家注本 2宋元明清集配本/【1】00398 史记一百三十卷 （汉）司马迁撰 （南朝宋）裴骃集解 （唐）司马贞索隐 （唐）张守节正义 宋元明清集配本 中国书店/.backup_百衲本史记-4.jpg,.backup_百衲本史记-4,C史记 集解、索隐、正义三家注本 2宋元明清集配本/【1】00398 史记一百三十卷 （汉）司马迁撰 （南朝宋）裴骃集解 （唐）司马贞索隐 （唐）张守节正义 宋元明清集配本 中国书店,C,三家注,宋元明清,集配本,130,,中国书店,00398,【1】,司马迁,裴骃；司马贞；张守节,宋元明清集配本,,14,0.9505,是
../../../data/名录 史记2025-11-6/C史记 集解、索隐、正义三家注本 5明嘉靖四至六年（1525-1527）王延喆刻本/【3】07478 （三）11322 史记一百三十卷 （汉）司马迁撰 （南朝宋）裴骃集解 （唐）司马贞索隐 （唐）张守节正义 明嘉靖四至六年（1525-1527）王延喆刻本 南京图书馆/书影/300/.backup_000003.jpg,.backup_000003,C史记 集解、索隐、正义三家注本 5明嘉靖四至六年（1525-1527）王延喆刻本/【3】07478 （三）11322 史记一百三十卷 （汉）司马迁撰 （南朝宋）裴骃集解 （唐）司马贞索隐 （唐）张守节正义 明嘉靖四至六年（1525-1527）王延喆刻本 南京图书馆,C,三家注,明,王延喆,130,,南京图书馆,07478,11322,司马迁,裴骃；司马贞；张守节,,,21,0.9525,是
../../../data/名录 史记2025-11-6/C史记 集解、索隐、正义三家注本 5明嘉靖四至六年（1525-1527）王延喆刻本/【3】07481 （三）07817 史记一百三十卷 （汉）司马迁撰 （南朝宋）裴骃集解 （唐）司马贞索隐 （唐）张守节正义 明嘉靖四至六年（1525-1527）王延喆刻本 石家庄市图书馆/史記一百三十卷王延喆刻本5.jpg,史記一百三十卷王延喆刻本5,C史记 集解、索隐、正义三家注本 5明嘉靖四至六年（1525-1527）王延喆刻本/【3】07481 （三）07817 史记一百三十卷 （汉）司马迁撰 （南朝宋）裴骃集解 （唐）司马贞索隐 （唐）张守节正义 明嘉靖四至六年（1525-1527）王延喆刻本 石家庄市图书馆,C,三家注,明,王延喆,130,史记一百三十卷,石家庄市图书馆,07481,07817,司马迁,裴骃；司马贞；张守节,,,8,0.9882,是
../../../data/名录 史记2025-11-6/C史记 集解、索隐、正义三家注本 6明嘉靖八至九年（1529-1530）南京国子监刻本/【3】07485 （三）02652 史记一百三十卷 （汉）司马迁撰 （南朝宋）裴骃集解 （唐）司马贞索隐 （唐）张守节正义 明嘉靖八至九年（1529-1530）南京国子监刻本 天津图书馆/史記.jpg,史記,C史记 集解、索隐、正义三家注本 6明嘉靖八至九年（1529-1530）南京国子监刻本/【3】07485 （三）02652 史记一百三十卷 （汉）司马迁撰 （南朝宋）裴骃集解 （唐）司马贞索隐 （唐）张守节正义 明嘉靖八至九年（1529-1530）南京国子监刻本 天津图书馆,C,三家注,明,南京国子监,130,,天津图书馆,07485,02652,司马迁,裴骃；司马贞；张守节,,,17,0.9754,是
../../../data/名录 史记2025-11-6/C史记 集解、索隐、正义三家注本 5明嘉靖四至六年（1525-1527）王延喆刻本/【5】11554 （五）18311 史记一百三十卷 （汉）司马迁撰 （南朝宋）裴骃集解 （唐）司马贞索隐 （唐）张守节正义 明嘉靖四至六年（1525-1527）王延喆刻本 诸洛批校 复旦大学图书馆/IMG_0135.jpg,IMG_0135,C史记 集解、索隐、正义三家注本 5明嘉靖四至六年（1525-1527）王延喆刻本/【5】11554 （五）18311 史记一百三十卷 （汉）司马迁撰 （南朝宋）裴骃集解 （唐）司马贞索隐 （唐）张守节正义 明嘉靖四至六年（1525-1527）王延喆刻本 诸洛批校 复旦大学图书馆,C,三家注,明,王延喆,130,,复旦大学图书馆,11554,18311,司马迁,裴骃；司马贞；张守节,诸洛批校,,6,0.9481,是
